Seal ID	Survival	Tagloss	Sex 	Black Mass	Wean Mass	Brand
1375	01000001000000	U2UUUUU1UUUUUU	0		86	N
1376	01010111100000	U2U1U1222UUUUU	1		98	N
1377	01000000000000	U2UUUUUUUUUUUU	1		117	N
1378	01000000000000	U2UUUUUUUUUUUU	0		113	N
1380	01001000010000	U2UU2UUUU1UUUU	1	48	131	N
1381	01001101110000	U2UU22U221UUUU	1		151	N
1382	01000000000000	U2UUUUUUUUUUUU	0		81	N
1390	01010101111100	U2U2U2U22111UU	1		176	N
1398	01010000000000	U2U2UUUUUUUUUU	1		124	N
1759	00010010111100	UUU2UU1U2222UU	1		108	N
1760	00010000000000	UUU2UUUUUUUUUU	1		117	N
1761	00010000000000	UUU2UUUUUUUUUU	1		127	N
1762	00010000000000	UUU2UUUUUUUUUU	0		119	N
1763	00010000000000	UUU2UUUUUUUUUU	1		122	N
1764	00010000000000	UUU2UUUUUUUUUU	0		98	N
1765	00010001111111	UUU2UUU2222222	0		136	N
1766	00010000000000	UUU2UUUUUUUUUU	1		119	N
1767	00010001111100	UUU2UUU22222UU	1		132	N
1768	00010110101111	UUU2U22U2U221U	0		163	N
1769	00010000000000	UUU2UUUUUUUUUU	0		173	N
1770	00010000000000	UUU2UUUUUUUUUU	1		148	N
1771	00010001001011	UUU2UUU2UU2U21	0		94	N
1772	00010000000000	UUU2UUUUUUUUUU	0		140	N
1773	00010000000100	UUU2UUUUUUU1UU	0		113	N
1774	00010000010000	UUU2UUUUU2UUUU	0		162	N
1775	00010000000000	UUU2UUUUUUUUUU	0		137	N
1776	00010000000000	UUU2UUUUUUUUUU	0		157	N
1777	00010000000000	UUU2UUUUUUUUUU	1		127	N
1778	00010100000000	UUU2U1UUUUUUUU	1		108	N
1779	00010000000000	UUU2UUUUUUUUUU	0		97	N
1780	00010100000000	UUU2U2UUUUUUUU	0		175	N
1781	00010000000000	UUU2UUUUUUUUUU	0		147	N
1782	00010000010000	UUU2UUUUU1UUUU	1			N
1783	00010011100010	UUU2UU222UUU1U	0		150	N
1784	00010001000000	UUU2UUU2UUUUUU	1		67	N
1785	00010000000000	UUU2UUUUUUUUUU	0		105	N
1786	00010010000000	UUU2UU1UUUUUUU	1		182	N
1787	00010000100001	UUU2UUUU2UUUUU	0		159	N
1788	00010000000000	UUU2UUUUUUUUUU	1		157	N
1789	00010010100000	UUU2UU2U1UUUUU	1		127	N
1790	00010000000000	UUU2UUUUUUUUUU	1		133	N
1791	00010000100000	UUU2UUUU1UUUUU	0		144	N
1792	00010000100000	UUU2UUUU1UUUUU	0		152	N
1793	00010100101000	UUU2U2UU2U1UUU	1		138	N
1794	00010000000000	UUU2UUUUUUUUUU	1		47	N
1795	00010000000000	UUU2UUUUUUUUUU	1		87	N
1796	00010000000000	UUU2UUUUUUUUUU	0		121	N
1797	00010100110000	UUU2U2UU22UUUU	0		130	N
1798	00010000000000	UUU2UUUUUUUUUU	1		133	N
1799	00010000000000	UUU2UUUUUUUUUU	1		143	N
1800	00010000000000	UUU2UUUUUUUUUU	1		122	N
1801	00010000000000	UUU2UUUUUUUUUU	1		141	N
1802	00010000000000	UUU2UUUUUUUUUU	1		83	N
1803	00010000000000	UUU2UUUUUUUUUU	0		84	N
1804	00010000000000	UUU2UUUUUUUUUU	1		114	N
1805	00010000000000	UUU2UUUUUUUUUU	1		171	N
1806	00010000000000	UUU2UUUUUUUUUU	0		97	N
1807	00010000100000	UUU2UUUU1UUUUU	1		130	N
1808	00010000000000	UUU2UUUUUUUUUU	1		151	N
1809	00010001100000	UUU2UUU22UUUUU	1		163	N
1810	00010000000000	UUU2UUUUUUUUUU	1		161	N
1811	00010000000000	UUU2UUUUUUUUUU	1		85	N
1812	00010000000000	UUU2UUUUUUUUUU	0		131	N
1813	00010000000000	UUU2UUUUUUUUUU	1		143	N
1814	00010000000000	UUU2UUUUUUUUUU	1		114	N
1815	00010101111100	UUU2U2U22222UU	0		162	N
1816	00010000100000	UUU2UUUU1UUUUU	0		136	N
1817	00010001111000	UUU2UUU2211UUU	1		161	N
1818	00010000000000	UUU2UUUUUUUUUU	1		102	N
1819	00010000000000	UUU2UUUUUUUUUU	1		136	N
1820	00010000000000	UUU2UUUUUUUUUU	1		133	N
1821	00010000000000	UUU2UUUUUUUUUU	0		140	N
1822	00010000000000	UUU2UUUUUUUUUU	1		138	N
1823	00010100000000	UUU2U1UUUUUUUU	1		171	N
1824	00010000000000	UUU2UUUUUUUUUU	1		180	N
1825	00010000000000	UUU2UUUUUUUUUU	1		167	N
1826	00010101110000	UUU2U2U222UUUU	1		111	N
1827	00010100000000	UUU2U1UUUUUUUU	0		118	N
1828	00010110000000	UUU2U22UUUUUUU	1		154	N
1829	00010000100000	UUU2UUUU2UUUUU	0		100	N
1830	00010000000000	UUU2UUUUUUUUUU	1		175	N
1831	00010000000000	UUU2UUUUUUUUUU	0		96	N
1832	00010000000000	UUU2UUUUUUUUUU	1		121	N
1833	00010000000000	UUU2UUUUUUUUUU	0		131	N
1834	00010000000000	UUU2UUUUUUUUUU	0		137	N
1835	00010101111100	UUU2U2U22222UU	1		124	B
1836	00010000000000	UUU2UUUUUUUUUU	1		131	N
1837	00010000000000	UUU2UUUUUUUUUU	1		127	N
1838	00010000000000	UUU2UUUUUUUUUU	0		136	N
1839	00010000000000	UUU2UUUUUUUUUU	1			N
1840	00010111000000	UUU2U222UUUUUU	1		94	N
1841	00010011101000	UUU2UU121U1UUU	1		144	N
1842	00010000100000	UUU2UUUU1UUUUU	1		121	N
1843	00010000100000	UUU2UUUU2UUUUU	0		144	N
1844	00010000000000	UUU2UUUUUUUUUU	1		142	N
1845	00010000000100	UUU2UUUUUUU1UU	0		127	N
1846	00010000100000	UUU2UUUU2UUUUU	0		54	N
1847	00010000000000	UUU2UUUUUUUUUU	0		88	N
1848	00010110000000	UUU2U11UUUUUUU	1		121	N
1849	00010101010010	UUU2U2U2U2UU2U	0		162	N
1850	00010000000000	UUU2UUUUUUUUUU	1		88	N
1851	00010100000000	UUU2U1UUUUUUUU	1		137	N
1852	00010100000000	UUU2U1UUUUUUUU	0		108	N
1853	00010000100000	UUU2UUUU1UUUUU	1		112	N
1854	00010100000000	UUU2U1UUUUUUUU	1		141	N
1855	00010000000000	UUU2UUUUUUUUUU	1		77	N
1856	00010001101000	UUU2UUU22U2UUU	1		141	N
1857	00010111111000	UUU2U222111UUU	1		126	N
1858	00010000000000	UUU2UUUUUUUUUU	0		128	N
1859	00010010000000	UUU2UU1UUUUUUU	0		150	N
1860	00010000000000	UUU2UUUUUUUUUU	0		162	N
1861	00010000011100	UUU2UUUUU221UU	1		142	N
1862	00010000000000	UUU2UUUUUUUUUU	1		150	N
1863	00010000000000	UUU2UUUUUUUUUU	0		132	N
1864	00010000000000	UUU2UUUUUUUUUU	1		145	N
1865	00010000111001	UUU2UUUU222UUU	0		129	N
1866	00010000010000	UUU2UUUUU2UUUU	0		123	N
1867	00010100100000	UUU2U2UU2UUUUU	1		128	N
1868	00010100000000	UUU2U2UUUUUUUU	1		139	N
1869	00010000000000	UUU2UUUUUUUUUU	0		131	N
1870	00010000000000	UUU2UUUUUUUUUU	1		149	N
1871	00010000000000	UUU2UUUUUUUUUU	1		137	N
1872	00010000000000	UUU2UUUUUUUUUU	0		117	N
1873	00010100110011	UUU2U2UU22UU2U	0		137	N
1874	00010000000000	UUU2UUUUUUUUUU	0		121	N
1875	00010000000000	UUU2UUUUUUUUUU	1		167	N
1876	00010000000010	UUU2UUUUUUUU1U	0		90	N
1877	00010000000000	UUU2UUUUUUUUUU	1		126	N
1878	00010101101000	UUU2U1U11U1UUU	0		114	N
1879	00010000100000	UUU2UUUU1UUUUU	1		150	N
1880	00010000000000	UUU2UUUUUUUUUU	0		127	N
1881	00010001100000	UUU2UUU22UUUUU	1		126	N
1882	00010100000000	UUU2U1UUUUUUUU	1		117	N
1883	00010011111100	UUU2UU122222UU	1		130	N
1884	00010000000000	UUU2UUUUUUUUUU	0		134	N
1885	00010000000000	UUU2UUUUUUUUUU	1		93	N
1886	00010100000000	UUU2U2UUUUUUUU	1		138	N
1887	00010010100000	UUU2UU2U2UUUUU	0		142	N
1888	00010000000000	UUU2UUUUUUUUUU	0		98	N
1889	00010000001000	UUU2UUUUUU1UUU	0		121	N
1890	00010000100000	UUU2UUUU2UUUUU	1		60	N
1891	00010100000000	UUU2U1UUUUUUUU	0		130	N
1892	00010001111110	UUU2UUU222222U	1		155	N
1893	00010000000000	UUU2UUUUUUUUUU	1		159	N
1894	00010000000000	UUU2UUUUUUUUUU	0		102	N
1895	00010000100000	UUU2UUUU1UUUUU	1		133	N
1896	00010000000000	UUU2UUUUUUUUUU	0		162	N
1897	00010001111000	UUU2UUU2221UUU	1		114	N
1898	00010000000000	UUU2UUUUUUUUUU	0		137	N
1899	00010000000000	UUU2UUUUUUUUUU	0		127	N
1900	00010000000000	UUU2UUUUUUUUUU	1		107	N
1901	00010000000000	UUU2UUUUUUUUUU	1		135	N
1902	00010100100000	UUU2U2UU2UUUUU	0		112	N
1903	00010000000000	UUU2UUUUUUUUUU	0		127	N
1904	00010001101110	UUU2UUU22U221U	0		164	N
1905	00010000000000	UUU2UUUUUUUUUU	1		109	N
1906	00010100111000	UUU2U2UU221UUU	0		120	N
1907	00010000100000	UUU2UUUU1UUUUU	0		112	N
1909	00010000000000	UUU2UUUUUUUUUU	1		127	N
1910	00010000000000	UUU2UUUUUUUUUU	1		78	N
1911	00010000000000	UUU2UUUUUUUUUU	1		153	N
1912	00010000000000	UUU2UUUUUUUUUU	0		48	N
1913	00010000000000	UUU2UUUUUUUUUU	0		146	N
1914	00010000000000	UUU2UUUUUUUUUU	0		124	N
1915	00010000000000	UUU2UUUUUUUUUU	1		129	N
1916	00010000000000	UUU2UUUUUUUUUU	1		173	N
1917	00010000011010	UUU2UUUUU21U1U	0		156	N
1918	00010100000000	UUU2U1UUUUUUUU	1		98	N
1919	00010000000000	UUU2UUUUUUUUUU	1		111	N
1920	00010000000000	UUU2UUUUUUUUUU	1		147	N
1921	00010000000000	UUU2UUUUUUUUUU	0		139	N
1922	00010000000000	UUU2UUUUUUUUUU	0		108	N
1923	00010000000000	UUU2UUUUUUUUUU	1		147	N
1924	00010000000000	UUU2UUUUUUUUUU	1		122	N
1925	00010000111110	UUU2UUUU22211U	0		142	N
1926	00010000000100	UUU2UUUUUUU2UU	1		93	N
1927	00010000010000	UUU2UUUUU2UUUU	1		128	N
1928	00010000000000	UUU2UUUUUUUUUU	0		128	N
1929	00010100000000	UUU2U2UUUUUUUU	1		130	N
1930	00010000000000	UUU2UUUUUUUUUU	0		139	N
1933	00010001111110	UUU2UUU211111U	1		127	N
1934	00010111110000	UUU2U22221UUUU	1		151	N
1935	00010000000000	UUU2UUUUUUUUUU	1		144	N
1936	00010010000000	UUU2UU1UUUUUUU	1		161	N
1937	00010000000000	UUU2UUUUUUUUUU	1		120	N
1938	00010000000000	UUU2UUUUUUUUUU	1		119	N
1939	00010000000000	UUU2UUUUUUUUUU	1		56	N
1940	00010000000000	UUU2UUUUUUUUUU	1		134	N
1941	00010100000000	UUU2U2UUUUUUUU	1		132	N
1942	00011000000000	UUU21UUUUUUUUU	0		148	N
1943	00010001100000	UUU2UUU22UUUUU	1		113	N
1944	00010000000000	UUU2UUUUUUUUUU	0		137	N
1945	00010000000000	UUU2UUUUUUUUUU	1		152	N
1946	00010000000000	UUU2UUUUUUUUUU	1		120	N
1947	00010010000000	UUU2UU2UUUUUUU	0		103	N
1948	00010100000000	UUU2U1UUUUUUUU	0		132	N
1949	00011001110000	UUU22UU222UUUU	1		160	N
1950	00010000011111	UUU2UUUUU22222	0		158	N
1951	00010000000000	UUU2UUUUUUUUUU	1		121	N
1952	00010000000000	UUU2UUUUUUUUUU	0		116	N
1953	00010000000000	UUU2UUUUUUUUUU	1		116	N
1954	00010000000000	UUU2UUUUUUUUUU	1		126	N
1955	00010000000000	UUU2UUUUUUUUUU	0		78	N
1956	00010000000000	UUU2UUUUUUUUUU	0		124	N
1957	00010000000000	UUU2UUUUUUUUUU	1		152	N
1958	00010000000000	UUU2UUUUUUUUUU	0		96	N
1959	00010000000000	UUU2UUUUUUUUUU	1		76	N
1960	00010000000000	UUU2UUUUUUUUUU	0		136	N
1961	00010011111111	UUU2UU12222211	1		144	N
1962	00010111100000	UUU2U2221UUUUU	0		144	N
1963	00010100100000	UUU2U2UU2UUUUU	0		162	N
1964	00010000000000	UUU2UUUUUUUUUU	1		70	N
1965	00010000000000	UUU2UUUUUUUUUU	0		153	N
1966	00010000000000	UUU2UUUUUUUUUU	0		96	N
1967	00010000000000	UUU1UUUUUUUUUU	0		117	N
1968	00010000000000	UUU2UUUUUUUUUU	1		129	N
1969	00010000000000	UUU2UUUUUUUUUU	1		104	N
1970	00010000000000	UUU2UUUUUUUUUU	0		149	N
1971	00010000000100	UUU2UUUUUUU1UU	0		134	N
1972	00010101100000	UUU2U2U22UUUUU	1		135	N
1973	00010100101011	UUU2U2UU2U2U11	0		134	N
1974	00010000100000	UUU2UUUU2UUUUU	0		63	N
1975	00010000000000	UUU2UUUUUUUUUU	1		122	N
1976	00010010000000	UUU2UU2UUUUUUU	1		72	N
1977	00010000000000	UUU2UUUUUUUUUU	0		113	N
1978	00010000000000	UUU2UUUUUUUUUU	0		126	N
1979	00010000100000	UUU2UUUU2UUUUU	1		101	N
1980	00010111000000	UUU2U222UUUUUU	1		135	N
1981	00010000000000	UUU2UUUUUUUUUU	0		138	N
1982	00010000001000	UUU2UUUUUU1UUU	0		95	N
1983	00010101110010	UUU2U1U111UU1U	0		127	N
1984	00010000000000	UUU2UUUUUUUUUU	1		141	N
1985	00010000000000	UUU2UUUUUUUUUU	1		165	N
1986	00010000000000	UUU2UUUUUUUUUU	0		109	N
1987	00010000100000	UUU2UUUU2UUUUU	0		147	N
1988	00010000000000	UUU2UUUUUUUUUU	0		113	N
1989	00010000000000	UUU2UUUUUUUUUU	0		145	N
1990	00010000000000	UUU2UUUUUUUUUU	0		56	N
1991	00010000000000	UUU2UUUUUUUUUU	0		36	N
1992	00010000000000	UUU2UUUUUUUUUU	1		118	N
1993	00010000000000	UUU2UUUUUUUUUU	1		142	N
1994	00010000101000	UUU2UUUU2U2UUU	1		98	N
1995	00010000000000	UUU2UUUUUUUUUU	1		138	N
1996	00010000100011	UUU2UUUU2UUU1U	1		130	N
1997	00010000000010	UUU2UUUUUUUU1U	1		140	N
1998	00011000111010	UUU21UUU111U1U	0		183	N
1999	00010000000000	UUU2UUUUUUUUUU	0		150	N
2000	00010001000000	UUU2UUU1UUUUUU	0		171	N
2001	00010001000000	UUU2UUU2UUUUUU	1		104	N
2002	00010000000000	UUU2UUUUUUUUUU	1		65	N
2003	00010000000000	UUU2UUUUUUUUUU	1		177	N
2004	00010000000000	UUU2UUUUUUUUUU	1		135	N
2005	00010001011100	UUU2UUU2U221UU	0		109	N
2006	00010000000000	UUU2UUUUUUUUUU	0		149	N
2007	00010101111111	UUU2U2U2222221	1		168	N
2008	00010000100000	UUU2UUUU1UUUUU	0		157	N
2009	00010111111000	UUU2U111111UUU	1		91	N
2010	00011100000000	UUU222UUUUUUUU	1		150	N
2011	00010000000000	UUU2UUUUUUUUUU	1		135	N
2012	00010000101010	UUU2UUUU2U2U2U	0		117	N
2013	00010001011000	UUU2UUU2U22UUU	1		122	N
2014	00010011101100	UUU2UU121U22UU	0		115	N
2015	00010000000000	UUU2UUUUUUUUUU	1		95	N
2016	00010000000000	UUU2UUUUUUUUUU	1		90	N
2017	00010000111010	UUU2UUUU222U2U	0		141	N
2018	00010000000000	UUU2UUUUUUUUUU	1		113	N
2019	00010000000000	UUU2UUUUUUUUUU	0		130	N
2020	00010000000010	UUU2UUUUUUUU1U	1		129	N
2021	00010000100000	UUU2UUUU2UUUUU	1		51	N
2022	00010110000000	UUU2U22UUUUUUU	1		125	N
2023	00010010000000	UUU2UU1UUUUUUU	1		154	N
2024	00010000000000	UUU2UUUUUUUUUU	1		126	N
2025	00010000000000	UUU2UUUUUUUUUU	0		135	N
2026	00010000000000	UUU2UUUUUUUUUU	0		134	N
2027	00010000000000	UUU2UUUUUUUUUU	0		134	N
2028	00010100110000	UUU2U2UU22UUUU	0		189	N
2029	00010000100000	UUU2UUUU2UUUUU	1		139	N
2030	00010000111111	UUU2UUUU11111U	0		171	N
2031	00010000100000	UUU2UUUU2UUUUU	1		145	N
2032	00010000000000	UUU2UUUUUUUUUU	0		146	N
2033	00010100111100	UUU2U2UU2111UU	0		139	N
2034	00010000000000	UUU2UUUUUUUUUU	1		87	N
2035	00010101111111	UUU2U2U2221111	1		159	N
2036	00010011100000	UUU2UU122UUUUU	1		115	N
2037	00010110000000	UUU2U22UUUUUUU	1		105	N
2038	00010100000000	UUU2U2UUUUUUUU	1		147	N
2039	00010000000000	UUU2UUUUUUUUUU	0		78	N
2040	00010001101000	UUU2UUU22U2UUU	1		153	N
2041	00010000000000	UUU2UUUUUUUUUU	1		121	N
2042	00010100000000	UUU2U1UUUUUUUU	0		138	N
2043	00010000000000	UUU1UUUUUUUUUU	1		142	N
2044	00010110000000	UUU2U11UUUUUUU	0		139	N
2045	00010000000000	UUU2UUUUUUUUUU	0		126	N
2046	00010000000000	UUU2UUUUUUUUUU	0		116	N
2047	00010100000000	UUU2U2UUUUUUUU	1		181	N
2048	00010000000000	UUU2UUUUUUUUUU	1		117	N
2049	00010111111000	UUU2U222222UUU	1		117	N
2050	00010000000000	UUU2UUUUUUUUUU	1		89	N
2051	00010010110000	UUU2UU2U21UUUU	1		140	N
2052	00010000000000	UUU2UUUUUUUUUU	1		68	N
2053	00010000000000	UUU2UUUUUUUUUU	1		135	N
2054	00010100110000	UUU2U2UU21UUUU	0		129	N
2055	00010100000000	UUU2U2UUUUUUUU	1		149	N
2056	00010000000000	UUU2UUUUUUUUUU	1		117	N
2057	00010000000000	UUU2UUUUUUUUUU	1		138	N
2058	00010000000000	UUU2UUUUUUUUUU	1		146	N
2059	00010000000000	UUU2UUUUUUUUUU	1		155	N
2060	00010000000000	UUU2UUUUUUUUUU	1		122	N
2061	00010000000000	UUU2UUUUUUUUUU	1		105	N
2062	00010100000000	UUU2U1UUUUUUUU	1		111	N
2063	00010000000000	UUU2UUUUUUUUUU	1		131	N
2064	00010000000000	UUU2UUUUUUUUUU	1		113	N
2065	00010000000000	UUU2UUUUUUUUUU	1		135	N
2066	00010000101010	UUU2UUUU2U2U2U	0		140	N
2067	00010000000000	UUU2UUUUUUUUUU	1		137	N
2068	00010001111111	UUU2UUU222222U	0		126	N
2069	00010100000000	UUU2U1UUUUUUUU	0		96	N
2070	00010001000000	UUU2UUU1UUUUUU	1		145	N
2071	00010110000000	UUU2U22UUUUUUU	0		116	N
2072	00010100000000	UUU2U1UUUUUUUU	1		150	N
2073	00010000000000	UUU2UUUUUUUUUU	1		150	N
2074	00010000000000	UUU2UUUUUUUUUU	0		162	N
2075	00010001111000	UUU2UUU2221UUU	0		82	N
2076	00010000000000	UUU2UUUUUUUUUU	0		115	N
2077	00010100000000	UUU2U1UUUUUUUU	0		126	N
2078	00010010000000	UUU2UU2UUUUUUU	0		194	N
2079	00010100111110	UUU2U2UU12221U	0		145	N
2080	00010010101010	UUU2UU1U1U1U1U	0		134	N
2081	00010000000000	UUU2UUUUUUUUUU	1		156	N
2082	00010101000000	UUU2U2U2UUUUUU	1		131	N
2083	00010000000000	UUU2UUUUUUUUUU	1		110	N
2084	00010000000000	UUU2UUUUUUUUUU	0		121	N
2085	00010000000000	UUU2UUUUUUUUUU	1		147	N
2086	00011101000000	UUU222U2UUUUUU	1		79	N
2087	00010000000000	UUU1UUUUUUUUUU	0		55	N
2088	00010000000000	UUU2UUUUUUUUUU	0		112	N
2089	00010000000010	UUU2UUUUUUUU1U	1		145	N
2090	00010100100000	UUU2U1UU1UUUUU	0		97	N
2091	00010001100000	UUU2UUU11UUUUU	1		139	N
2092	00010000000000	UUU2UUUUUUUUUU	1		111	N
2093	00010000000000	UUU2UUUUUUUUUU	1		111	N
2094	00010000000000	UUU2UUUUUUUUUU	1		111	N
2095	00010110000000	UUU2U11UUUUUUU	0		131	N
2096	00010100000000	UUU2U1UUUUUUUU	1		111	N
2097	00010001100000	UUU2UUU22UUUUU	1		163	N
2098	00010000000000	UUU2UUUUUUUUUU	0		167	N
2099	00010000000000	UUU2UUUUUUUUUU	1		38	N
2100	00010100000000	UUU2U1UUUUUUUU	0		128	N
2101	00010000000000	UUU2UUUUUUUUUU	1		106	N
2102	00010100000000	UUU2U2UUUUUUUU	1		151	N
2103	00010000000000	UUU2UUUUUUUUUU	1		133	N
2104	00010000000000	UUU2UUUUUUUUUU	1		171	N
2105	00010000000000	UUU2UUUUUUUUUU	0		152	N
2106	00010000000000	UUU2UUUUUUUUUU	1		198	N
2107	00010000000000	UUU2UUUUUUUUUU	1		67	N
2108	00010000000000	UUU2UUUUUUUUUU	1		157	N
2109	00010000000000	UUU2UUUUUUUUUU	1		122	N
2110	00010000000000	UUU2UUUUUUUUUU	0		82	N
2111	00010000101000	UUU2UUUU2U1UUU	0		132	N
2112	00010101011000	UUU2U2U2UU2UUU	0		109	N
2113	00010000000000	UUU2UUUUUUUUUU	1		142	N
2114	00010001100000	UUU2UUU11UUUUU	0		114	N
2115	00010000000000	UUU2UUUUUUUUUU	1		123	N
2116	00010000000000	UUU2UUUUUUUUUU	0		154	N
2117	00010000000000	UUU2UUUUUUUUUU	0		78	N
2118	00010000011101	UUU2UUUUU221U1	0		103	N
2119	00010101111111	UUU2U2U222221U	0		153	N
2120	00010101000000	UUU2U1U1UUUUUU	1		106	N
2121	00010100000000	UUU2U1UUUUUUUU	0		92	N
2122	00010000110001	UUU2UUUU11UUUU	0		140	N
2123	00010000000000	UUU2UUUUUUUUUU	0		122	N
2124	00010000000000	UUU2UUUUUUUUUU	1		153	N
2125	00010000000000	UUU2UUUUUUUUUU	1		119	N
2126	00011000000000	UUU21UUUUUUUUU	1		80	N
2127	00010001110000	UUU2UUU221UUUU	0		114	N
2128	00010000110000	UUU2UUUU21UUUU	0		118	N
2129	00010000000000	UUU2UUUUUUUUUU	1		106	N
2130	00010000000000	UUU2UUUUUUUUUU	1		138	N
2131	00010000000000	UUU2UUUUUUUUUU	0		129	N
2132	00010000000000	UUU2UUUUUUUUUU	1		117	N
2133	00010000000000	UUU2UUUUUUUUUU	0		75	N
2134	00010000000000	UUU2UUUUUUUUUU	1		164	N
2135	00010000000000	UUU2UUUUUUUUUU	0		112	N
2136	00010100010000	UUU2U1UUU1UUUU	1		142	N
2137	00010000000000	UUU2UUUUUUUUUU	0		141	N
2138	00010000000000	UUU2UUUUUUUUUU	1		159	N
2139	00010000000000	UUU2UUUUUUUUUU	1		119	N
2140	00010000000000	UUU2UUUUUUUUUU	1		129	N
2141	00010000000000	UUU2UUUUUUUUUU	0		131	N
2142	00010000000000	UUU1UUUUUUUUUU	0		133	N
2143	00010000000000	UUU2UUUUUUUUUU	1		125	N
2144	00010000000000	UUU2UUUUUUUUUU	0		68	N
2145	00010000000000	UUU2UUUUUUUUUU	1		148	N
2146	00010000000000	UUU2UUUUUUUUUU	1		132	N
2147	00010000101100	UUU2UUUU2U22UU	0		161	N
2148	00010001000000	UUU2UUU2UUUUUU	1		142	N
2149	00010000000000	UUU2UUUUUUUUUU	0		75	N
2150	00010000000000	UUU2UUUUUUUUUU	1		119	N
2151	00011000101100	UUU22UUU2U22UU	1		160	N
2152	00010000000000	UUU2UUUUUUUUUU	0		108	N
2153	00010000000000	UUU2UUUUUUUUUU	0		157	N
2154	00010000000011	UUU2UUUUUUUU1U	1		103	N
2155	00010000000000	UUU2UUUUUUUUUU	0		105	N
2156	00010000000000	UUU2UUUUUUUUUU	1		82	N
2157	00010000000000	UUU2UUUUUUUUUU	0		132	N
2158	00010000000000	UUU2UUUUUUUUUU	1		128	N
2159	00011000000000	UUU21UUUUUUUUU	1		85	N
2277	00001000000000	UUUU2UUUUUUUUU	0	37	108	N
2278	00001101100000	UUUU22U22UUUUU	0	36	146	N
2279	00001000000000	UUUU2UUUUUUUUU	0	36	99	N
2280	00001000000000	UUUU2UUUUUUUUU	1	42	177	N
2281	00001100000000	UUUU22UUUUUUUU	1	43	156	N
2282	00001000000000	UUUU2UUUUUUUUU	0	31		N
2283	00001000000000	UUUU2UUUUUUUUU	0	38	119	N
2284	00001100000000	UUUU22UUUUUUUU	1	34	108	N
2285	00001000000000	UUUU2UUUUUUUUU	0	29		N
2286	00001000000000	UUUU2UUUUUUUUU	0	34	86	N
2287	00001010000000	UUUU2U1UUUUUUU	0	34	106	N
2288	00001000000000	UUUU2UUUUUUUUU	1	44	122	N
2289	00001100000000	UUUU22UUUUUUUU	1	38	107	N
2290	00001000000000	UUUU2UUUUUUUUU	1	34		N
2291	00001100000000	UUUU22UUUUUUUU	0	34	75	N
2292	00001000000000	UUUU2UUUUUUUUU	0	26	69	N
2293	00001011100000	UUUU2U222UUUUU	1	36	148	N
2294	00001000000000	UUUU2UUUUUUUUU	1	63	156	N
2295	00001000000000	UUUU2UUUUUUUUU	0	39	117	N
2296	00001110000000	UUUU222UUUUUUU	0	42	117	N
2297	00001000100000	UUUU2UUU2UUUUU	0	32	114	N
2298	00001000111000	UUUU2UUU222UUU	0	37	125	N
2299	00001001100000	UUUU2UU11UUUUU	0	48	143	N
2300	00001000000000	UUUU2UUUUUUUUU	0	41	119	N
2301	00001000100000	UUUU2UUU2UUUUU	1	34	91	N
2302	00001000000000	UUUU2UUUUUUUUU	0	46	131	N
2303	00001000000000	UUUU2UUUUUUUUU	0	51		N
2304	00001001111111	UUUU2UU222211U	0	39	143	N
2305	00001000000000	UUUU2UUUUUUUUU	1	45	128	N
2306	00001000000000	UUUU2UUUUUUUUU	0	33	90	N
2307	00001100000000	UUUU22UUUUUUUU	0	31	82	N
2308	00001000111000	UUUU2UUU221UUU	1	36	95	N
2309	00001000000000	UUUU2UUUUUUUUU	0	39	155	N
2310	00001000000000	UUUU2UUUUUUUUU	0	34		N
2311	00001000000000	UUUU2UUUUUUUUU	0	30		N
2312	00001010000000	UUUU2U1UUUUUUU	1	34	99	N
2313	00001000000000	UUUU2UUUUUUUUU	1	36	83	N
2314	00001010000000	UUUU2U2UUUUUUU	0	44	111	N
2315	00001000000000	UUUU2UUUUUUUUU	1	42		N
2316	00001011000001	UUUU2U22UUUUUU	0	35	106	B
2318	00001000000000	UUUU2UUUUUUUUU	0	32	102	N
2319	00001000000000	UUUU2UUUUUUUUU	0	28		N
2320	00001010111100	UUUU2U2U2221UU	0	48	135	N
2321	00001000000000	UUUU2UUUUUUUUU	0	33	97	N
2322	00001000000000	UUUU2UUUUUUUUU	0	39	139	N
2323	00001010000000	UUUU2U2UUUUUUU	0	35	110	N
2324	00001100000000	UUUU21UUUUUUUU	0	32	104	N
2325	00001100000000	UUUU22UUUUUUUU	1	50		N
2326	00001000000000	UUUU2UUUUUUUUU	0	31	79	N
2327	00001100100000	UUUU22UU2UUUUU	0	31	108	N
2328	00001010100000	UUUU2U2U1UUUUU	1	35	84	N
2329	00001001100000	UUUU2UU22UUUUU	1	45	111	N
2330	00001010000000	UUUU2U1UUUUUUU	0	28		N
2331	00001000000000	UUUU2UUUUUUUUU	1	43		N
2332	00001000000000	UUUU2UUUUUUUUU	0			N
2333	00001000000000	UUUU2UUUUUUUUU	1	38	85	N
2334	00001011000000	UUUU2U22UUUUUU	0	43	111	N
2335	00001000000000	UUUU2UUUUUUUUU	0	40		N
2336	00001000000000	UUUU2UUUUUUUUU	1	44	103	N
2337	00001110001000	UUUU221UUUUUUU	0	39	105	N
2338	00001100000000	UUUU22UUUUUUUU	1	48		N
2339	00001000011011	UUUU2UUUU22U1U	0	42	137	N
